Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	300					250000		
		1	1	1	3	4000		3级缠手
		1	1	2	3	4000		3级剑
		1	1	3	3	4000		3级刀
		1	1	4	3	4000		3级棍
		1	1	5	3	4000		3级枪
		1	1	6	3	4000		3级锤
		1	2	2	3	2000		3级飞刀
		1	2	3	3	2000		3级弩箭
		1	3	2	3	10000		3级男甲衣
		1	3	3	3	10000		3级男皮衣
		1	3	4	3	10000		3级男布衣
		1	3	6	3	5000		3级女甲衣
		1	3	7	3	5000		3级女皮衣
		1	3	8	3	5000		3级女布衣
		1	5	1	3	30000		3级项链
		1	6	1	3	30000		3级护身符
		1	8	1	3	30000		3级男腰带
		1	8	2	3	15000		3级女腰带
		1	9	2	3	10000		3级男甲帽
		1	9	3	3	10000		3级男皮帽
		1	9	4	3	10000		3级男布帽
		1	9	6	3	5000		3级女甲帽
		1	9	7	3	5000		3级女皮帽
		1	9	8	3	5000		3级女布帽
		1	10	1	3	30000		3级护腕
		1	10	2	3	15000		3级手镯
		1	11	1	3	20000		3级玉佩
		1	11	2	3	10000		3级香囊
		1	3	2	2	10000		2级男甲衣
		1	3	3	2	10000		2级男皮衣
		1	3	4	2	10000		2级男布衣
		1	3	6	2	5000		2级女甲衣
		1	3	7	2	5000		2级女皮衣
		1	3	8	2	5000		2级女布衣
		1	4	1	2	30000		2级戒指
		1	6	1	2	30000		2级护身符
		1	7	1	2	30000		2级男鞋
		1	7	2	2	15000		2级女鞋
		1	8	1	2	30000		2级男腰带
		1	8	2	2	15000		2级女腰带
		1	9	2	2	10000		2级男甲帽
		1	9	3	2	10000		2级男皮帽
		1	9	4	2	10000		2级男布帽
		1	9	6	2	5000		2级女甲帽
		1	9	7	2	5000		2级女皮帽
		1	9	8	2	5000		2级女布帽
		1	11	1	2	20000		2级玉佩
		1	11	2	2	10000		2级香囊
		18	1	114	2	112000		2级玄晶
		18	1	114	3	20000		3级玄晶
		18	1	80	1	40000		福袋
