Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	75					50000		
		1	3	2	5	225		5级男甲衣
		1	3	3	5	225		5级男皮衣
		1	3	4	5	225		5级男布衣
		1	3	6	5	112		5级女甲衣
		1	3	7	5	112		5级女皮衣
		1	3	8	5	112		5级女布衣
		1	4	1	5	675		5级戒指
		1	5	1	5	675		5级项链
		1	6	1	5	675		5级护身符
		1	7	1	5	675		5级男鞋
		1	7	2	5	337		5级女鞋
		1	8	1	5	675		5级男腰带
		1	8	2	5	337		5级女腰带
		1	10	1	5	675		5级护腕
		1	10	2	5	337		5级手镯
		1	1	1	4	60		4级缠手
		1	1	2	4	60		4级剑
		1	1	3	4	60		4级刀
		1	1	4	4	60		4级棍
		1	1	5	4	60		4级枪
		1	1	6	4	60		4级锤
		1	2	2	4	30		4级飞刀
		1	2	3	4	30		4级弩箭
		1	3	2	4	200		4级男甲衣
		1	3	3	4	200		4级男皮衣
		1	3	4	4	200		4级男布衣
		1	3	6	4	100		4级女甲衣
		1	3	7	4	100		4级女皮衣
		1	3	8	4	100		4级女布衣
		1	4	1	4	600		4级戒指
		1	5	1	4	600		4级项链
		1	7	1	4	600		4级男鞋
		1	7	2	4	300		4级女鞋
		1	9	2	4	200		4级男甲帽
		1	9	3	4	200		4级男皮帽
		1	9	4	4	200		4级男布帽
		1	9	6	4	100		4级女甲帽
		1	9	7	4	100		4级女皮帽
		1	9	8	4	100		4级女布帽
		1	10	1	4	600		4级护腕
		1	10	2	4	300		4级手镯
		1	11	1	4	400		4级玉佩
		1	11	2	4	200		4级香囊
		18	1	114	2	3008		2级玄晶
		18	1	114	3	300		3级玄晶
		18	1	48	1	325		陈年西北望
		18	1	49	1	325		陈年稻花香
		18	1	50	1	325		陈年女儿红
		18	1	51	1	325		陈年杏花村
		18	1	52	1	325		陈年烧刀子
		18	1	80	1	4000		福袋
