Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	60					50000		
		1	3	2	2	1500		Ëø×Ó¼×
		1	3	3	2	1500		´Ì¿Í×°
		1	3	4	2	1500		ÒÝÏÀ×°
		1	3	6	2	800		°×È×¼×
		1	3	7	2	800		ÁéÔË×°
		1	3	8	2	800		ç²ÀöÉÀ
		1	4	1	2	3000		ÏÀÉÙÖ®½ä
		1	6	1	2	3000		Ááçç·û
		1	7	1	2	5000		ÎÚ¸ïÑ¥
		1	7	2	2	2500		½ð³ÝÑ¥
		1	8	1	2	5000		×º¼×Ñü´ø
		1	8	2	2	2500		ÊËÅ®Ñü´ø
		1	9	2	2	1500		¾«ÌúÊø·¢
		1	9	3	2	1500		ÂúÔÂóÒ
		1	9	4	2	1500		åÐÒ£½í
		1	9	6	2	800		ÂÌµûÓñ´ø
		1	9	7	2	800		ÂÌÓñ·¢´ø
		1	9	8	2	800		ÒøÁåîÎ
		1	11	1	2	2000		ºÉÒ¶Åå
		1	11	2	2	1000		ÜÔÀòÏãÄÒ
		18	1	114	1	12000		1¼¶Ðþ¾§
		18	1	114	2	2000		2¼¶Ðþ¾§
		18	1	114	3	100		3¼¶Ðþ¾§
		18	1	80	1	1600		¸£´ü
