Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	675					250000		
		1	3	2	6	6000		6级男甲衣
		1	3	3	6	6000		6级男皮衣
		1	3	4	6	6000		6级男布衣
		1	3	6	6	3000		6级女甲衣
		1	3	7	6	3000		6级女皮衣
		1	3	8	6	3000		6级女布衣
		1	7	1	6	18000		6级男鞋
		1	7	2	6	9000		6级女鞋
		1	8	1	6	18000		6级男腰带
		1	8	2	6	9000		6级女腰带
		1	9	2	6	6000		6级男甲帽
		1	9	3	6	6000		6级男皮帽
		1	9	4	6	6000		6级男布帽
		1	9	6	6	3000		6级女甲帽
		1	9	7	6	3000		6级女皮帽
		1	9	8	6	3000		6级女布帽
		1	1	1	6	2000		6级缠手
		1	1	2	6	2000		6级剑
		1	1	3	6	2000		6级刀
		1	1	4	6	2000		6级棍
		1	1	5	6	2000		6级枪
		1	1	6	6	2000		6级锤
		1	2	2	6	1000		6级飞刀
		1	2	3	6	1000		6级弩箭
		1	4	1	6	18000		6级戒指
		1	6	1	6	18000		6级护身符
		1	11	1	6	12000		6级玉佩
		1	11	2	6	6000		6级香囊
		1	3	2	5	9000		5级男甲衣
		1	3	3	5	9000		5级男皮衣
		1	3	4	5	9000		5级男布衣
		1	3	6	5	4500		5级女甲衣
		1	3	7	5	4500		5级女皮衣
		1	3	8	5	4500		5级女布衣
		1	4	1	5	27000		5级戒指
		1	5	1	5	27000		5级项链
		1	6	1	5	27000		5级护身符
		1	7	1	5	27000		5级男鞋
		1	7	2	5	13500		5级女鞋
		1	8	1	5	27000		5级男腰带
		1	8	2	5	13500		5级女腰带
		1	10	1	5	27000		5级护腕
		1	10	2	5	13500		5级手镯
		18	1	114	2	231000		2级玄晶
		18	1	114	3	50000		3级玄晶
		18	1	80	1	40000		福袋
