Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	105					50000		
		1	1	1	7	50		7级缠手
		1	1	2	7	50		7级剑
		1	1	3	7	50		7级刀
		1	1	4	7	50		7级棍
		1	1	5	7	50		7级枪
		1	1	6	7	50		7级锤
		1	2	2	7	25		7级飞刀
		1	2	3	7	25		7级弩箭
		1	3	2	7	150		7级男甲衣
		1	3	3	7	150		7级男皮衣
		1	3	4	7	150		7级男布衣
		1	3	6	7	75		7级女甲衣
		1	3	7	7	75		7级女皮衣
		1	3	8	7	75		7级女布衣
		1	5	1	7	450		7级项链
		1	6	1	7	450		7级护身符
		1	8	1	7	450		7级男腰带
		1	8	2	7	225		7级女腰带
		1	9	2	7	150		7级男甲帽
		1	9	3	7	150		7级男皮帽
		1	9	4	7	150		7级男布帽
		1	9	6	7	75		7级女甲帽
		1	9	7	7	75		7级女皮帽
		1	9	8	7	75		7级女布帽
		1	10	1	7	450		7级护腕
		1	10	2	7	225		7级手镯
		1	11	1	7	300		7级玉佩
		1	11	2	7	150		7级香囊
		1	3	2	6	160		6级男甲衣
		1	3	3	6	160		6级男皮衣
		1	3	4	6	160		6级男布衣
		1	3	6	6	80		6级女甲衣
		1	3	7	6	80		6级女皮衣
		1	3	8	6	80		6级女布衣
		1	7	1	6	480		6级男鞋
		1	7	2	6	240		6级女鞋
		1	8	1	6	480		6级男腰带
		1	8	2	6	240		6级女腰带
		1	9	2	6	160		6级男甲帽
		1	9	3	6	160		6级男皮帽
		1	9	4	6	160		6级男布帽
		1	9	6	6	80		6级女甲帽
		1	9	7	6	80		6级女皮帽
		1	9	8	6	80		6级女布帽
		1	1	1	6	50		6级缠手
		1	1	2	6	50		6级剑
		1	1	3	6	50		6级刀
		1	1	4	6	50		6级棍
		1	1	5	6	50		6级枪
		1	1	6	6	50		6级锤
		1	2	2	6	25		6级飞刀
		1	2	3	6	25		6级弩箭
		1	4	1	6	540		6级戒指
		1	6	1	6	540		6级护身符
		1	11	1	6	360		6级玉佩
		1	11	2	6	180		6级香囊
		18	1	114	2	3600		2级玄晶
		18	1	114	3	630		3级玄晶
		18	1	48	1	325		陈年西北望
		18	1	49	1	325		陈年稻花香
		18	1	50	1	325		陈年女儿红
		18	1	51	1	325		陈年杏花村
		18	1	52	1	325		陈年烧刀子
		18	1	80	1	4000		福袋
