Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	90					50000		
		1	3	2	6	160		6级男甲衣
		1	3	3	6	160		6级男皮衣
		1	3	4	6	160		6级男布衣
		1	3	6	6	80		6级女甲衣
		1	3	7	6	80		6级女皮衣
		1	3	8	6	80		6级女布衣
		1	7	1	6	480		6级男鞋
		1	7	2	6	240		6级女鞋
		1	8	1	6	480		6级男腰带
		1	8	2	6	240		6级女腰带
		1	9	2	6	160		6级男甲帽
		1	9	3	6	160		6级男皮帽
		1	9	4	6	160		6级男布帽
		1	9	6	6	80		6级女甲帽
		1	9	7	6	80		6级女皮帽
		1	9	8	6	80		6级女布帽
		1	1	1	6	50		6级缠手
		1	1	2	6	50		6级剑
		1	1	3	6	50		6级刀
		1	1	4	6	50		6级棍
		1	1	5	6	50		6级枪
		1	1	6	6	50		6级锤
		1	2	2	6	25		6级飞刀
		1	2	3	6	25		6级弩箭
		1	4	1	6	540		6级戒指
		1	6	1	6	540		6级护身符
		1	11	1	6	360		6级玉佩
		1	11	2	6	180		6级香囊
		1	3	2	5	225		5级男甲衣
		1	3	3	5	225		5级男皮衣
		1	3	4	5	225		5级男布衣
		1	3	6	5	112		5级女甲衣
		1	3	7	5	112		5级女皮衣
		1	3	8	5	112		5级女布衣
		1	4	1	5	675		5级戒指
		1	5	1	5	675		5级项链
		1	6	1	5	675		5级护身符
		1	7	1	5	675		5级男鞋
		1	7	2	5	337		5级女鞋
		1	8	1	5	675		5级男腰带
		1	8	2	5	337		5级女腰带
		1	10	1	5	675		5级护腕
		1	10	2	5	337		5级手镯
		18	1	114	2	3008		2级玄晶
		18	1	114	3	300		3级玄晶
		18	1	48	1	325		陈年西北望
		18	1	49	1	325		陈年稻花香
		18	1	50	1	325		陈年女儿红
		18	1	51	1	325		陈年杏花村
		18	1	52	1	325		陈年烧刀子
		18	1	80	1	4000		福袋
