Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	900					250000		
		1	1	1	9	1600		9级缠手
		1	1	2	9	1600		9级剑
		1	1	3	9	1600		9级刀
		1	1	4	9	1600		9级棍
		1	1	5	9	1600		9级枪
		1	1	6	9	1600		9级锤
		1	2	2	9	800		9级飞刀
		1	2	3	9	800		9级弩箭
		1	3	2	9	5000		9级男甲衣
		1	3	3	9	5000		9级男皮衣
		1	3	4	9	5000		9级男布衣
		1	3	6	9	2500		9级女甲衣
		1	3	7	9	2500		9级女皮衣
		1	3	8	9	2500		9级女布衣
		1	4	1	9	15000		9级戒指
		1	5	1	9	15000		9级项链
		1	7	1	9	15000		9级男鞋
		1	7	2	9	7500		9级女鞋
		1	9	2	9	5000		9级男甲帽
		1	9	3	9	5000		9级男皮帽
		1	9	4	9	5000		9级男布帽
		1	9	6	9	2500		9级女甲帽
		1	9	7	9	2500		9级女皮帽
		1	9	8	9	2500		9级女布帽
		1	10	1	9	15000		9级护腕
		1	10	2	9	7500		9级手镯
		1	11	1	9	10000		9级玉佩
		1	11	2	9	5000		9级香囊
		1	1	1	8	2000		8级缠手
		1	1	2	8	2000		8级剑
		1	1	3	8	2000		8级刀
		1	1	4	8	2000		8级棍
		1	1	5	8	2000		8级枪
		1	1	6	8	2000		8级锤
		1	2	2	8	1000		8级飞刀
		1	2	3	8	1000		8级弩箭
		1	3	2	8	6000		8级男甲衣
		1	3	3	8	6000		8级男皮衣
		1	3	4	8	6000		8级男布衣
		1	3	6	8	3000		8级女甲衣
		1	3	7	8	3000		8级女皮衣
		1	3	8	8	3000		8级女布衣
		1	5	1	8	18000		8级项链
		1	6	1	8	18000		8级护身符
		1	8	1	8	18000		8级男腰带
		1	8	2	8	9000		8级女腰带
		1	9	2	8	6000		8级男甲帽
		1	9	3	8	6000		8级男皮帽
		1	9	4	8	6000		8级男布帽
		1	9	6	8	3000		8级女甲帽
		1	9	7	8	3000		8级女皮帽
		1	9	8	8	3000		8级女布帽
		1	10	1	8	18000		8级护腕
		1	10	2	8	9000		8级手镯
		1	11	1	8	12000		8级玉佩
		1	11	2	8	6000		8级香囊
		18	1	114	2	330000		2级玄晶
		18	1	114	3	47800		3级玄晶
		18	1	80	1	40000		福袋
