Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
	30					50000		
		1	1	1	1	1000		1级缠手
		1	1	2	1	1000		1级剑
		1	1	3	1	1000		1级刀
		1	1	4	1	1000		1级棍
		1	1	5	1	1000		1级枪
		1	1	6	1	1000		1级锤
		1	2	2	1	600		1级飞刀
		1	2	3	1	600		1级袖箭
		1	3	2	1	2500		1级男布衣
		1	3	3	1	2500		1级男甲
		1	3	4	1	2500		1级男皮衣
		1	3	6	1	1250		1级女布衣
		1	3	7	1	1250		1级女甲
		1	3	8	1	1250		1级女皮衣
		1	4	1	1	5000		1级戒指
		1	5	1	1	5000		1级项链
		1	8	1	1	7500		1级男腰带
		1	8	2	1	3750		1级女腰带
		1	10	1	1	7500		1级护腕
		1	10	2	1	3750		1级手镯
		18	1	80	1	1600		福袋
