TRAPX	TRAPY
45088	108352
45984	109536
46016	117568
46080	118656
47488	104576
47104	106624
48352	106368
48288	118784
48640	106432
49536	115104
49696	116480
50752	107808
51424	106048
51584	116416
53184	105248
53856	113440
54464	104736
54752	112032
55072	117504
56000	117696
56800	123008
57344	104832
57728	121920
57792	123168
58528	103232
59328	102752
59616	121152
61056	105664
61184	122784
62176	104128
62944	123424
63520	104000
63584	121248
64704	102432
64512	120096
66464	112736
66272	113376
66464	118176
66272	120736
66816	102944
66688	106048
66592	116384
67520	105792
67360	116256
67776	108704
67776	113664
68256	110912
