TRAPX	TRAPY
51616	105312
51488	105088
51616	105760
51488	106016
51360	105792
51488	105536
51552	106432
51680	106176
51680	106656
51520	112576
51648	112320
51616	111968
51488	111744
51456	113344
51584	113056
51648	113632
51744	105056
51936	105376
51808	106400
52064	106272
52192	106016
51904	106016
52128	105696
51808	105696
52192	106496
52000	106752
51776	112544
51744	111712
52128	112032
52000	112288
51872	112064
52000	111808
52192	112960
52064	113216
51936	112992
52064	112736
51744	112896
51744	113376
51936	113536
52320	106240
52480	108480
52608	108224
52672	109536
52608	108704
52480	109056
52352	109312
52224	109088
52352	108832
53024	107936
52896	108192
52768	107968
52896	107712
52736	108448
52928	109504
52800	109280
53120	108800
52992	109056
52864	108832
52992	108576
52800	109760
53120	113632
52992	113408
53184	113120
53056	112896
53184	112640
53184	113920
52992	113888
53632	104064
53728	113632
53632	113216
53504	113472
53376	113248
53504	112992
53312	112864
53728	114112
53600	113888
53440	113888
53312	114144
53312	113664
53536	114240
54208	104256
54080	104032
54208	103776
53920	104192
53792	103968
53792	104448
54176	104672
54048	104928
53920	104704
54048	104448
54176	110144
54048	110400
53920	110176
54048	109920
54240	110720
53856	113856
54688	104064
54560	103840
54688	103584
54336	104000
54720	104416
54592	104672
54464	104448
54464	106336
54720	106848
54592	106560
54464	106816
54336	106592
54688	107392
54432	107424
54560	107168
54304	107104
54400	109536
54720	109472
54560	109216
54368	110464
54752	110432
54624	110208
54752	109952
54528	109760
54400	110016
54304	109728
54496	110688
54368	110944
54816	103808
54912	104160
55072	106336
55200	106560
55104	107232
55232	106976
54976	106816
54848	107072
54848	106592
54944	107488
54880	110176
54848	109696
55072	109920
55328	106304
55360	107200
55424	106784
