TRAPX	TRAPY
46048	117280
46048	117248
46048	117216
46048	117184
46048	117312
46016	117312
46016	117248
46016	117280
46016	117216
46016	117184
46048	117344
46016	117344
46048	117376
46016	117376
46016	117408
45984	117408
45984	117312
45984	117376
45984	117344
45984	117280
45984	117248
45984	117216
45984	117184
46048	117152
45984	117216
46112	117280
46080	117280
46080	117248
46112	117248
46112	117216
46080	117216
46144	117216
46176	117216
46176	117184
46144	117184
46112	117184
46080	117184
46144	117248
46176	117248
46144	117280
46112	117312
46080	117312
46080	117344
46208	117216
46208	117184
46112	117152
46080	117152
46144	117152
46176	117152
46112	117120
46080	117120
46144	117120
46144	117088
46112	117088
