TRAPX	TRAPY
49088	98784
49056	98848
48992	98656
49056	98496
49024	98368
48960	98528
48992	99744
49632	98976
49600	98784
49536	98880
49472	98720
49376	98560
49312	98624
49184	98720
49152	98368
49152	98528
49600	100160
49472	100160
49312	99872
49184	99744
49600	100416
49632	100608
49568	100800
49472	100832
49536	101184
50048	98720
50144	98912
49984	98848
50080	99040
50048	99200
49824	99168
49888	99008
49728	98912
50016	99328
50080	99456
50144	99712
50080	99904
50112	100096
49952	100160
49952	100320
49728	100320
49856	100384
49792	100608
49888	100736
49984	100928
50144	101088
50112	101216
49856	100928
49728	100800
50112	101504
50560	98240
50304	98848
50208	98688
50208	98432
50336	98368
50496	98368
50624	98368
50656	99232
50528	99296
50592	99520
50432	99456
50464	99680
50240	99520
50336	99712
50272	99872
50208	100064
50208	101280
50176	101440
50688	98176
50816	98272
50816	98048
50912	98080
50880	97920
50976	97984
51040	97760
51136	97632
51072	97312
51136	97408
51136	99008
51104	99200
51008	99264
50848	99328
50688	99520
51136	99424
51072	99584
51072	100288
51008	100416
50880	100576
51200	97216
51232	97536
51232	97344
51360	97312
51328	99648
51232	99712
51424	99936
51328	99872
51328	100128
51200	100256
51520	100128
51648	99936
