TRAPX	TRAPY
50144	101312
50432	100064
50336	100224
50592	100256
50464	100384
50592	100512
50176	101696
50336	101856
50592	101888
50464	101536
50784	100320
50720	100480
50752	100736
50944	100544
50976	100832
51136	101024
50944	101088
50848	101312
51072	101280
50784	101792
50688	101504
50944	101504
51200	100768
51424	100704
51552	100512
51680	100352
51680	100768
51520	100864
51360	100960
51456	101184
52192	99200
52192	98912
52192	98688
52096	98784
51936	100160
52064	100064
51808	100608
51712	101120
51840	100992
51904	101216
52064	101088
52096	101312
51968	100512
52160	100416
51840	101376
51968	101632
52064	101504
52192	101632
52256	99072
52480	99104
52416	98912
52288	98848
52288	100192
52224	99968
52384	99936
52224	99744
52352	99584
52448	99328
52288	99392
52224	99552
52448	101504
52352	101792
52352	102144
52640	101696
52544	101888
52960	101248
53184	101120
52800	101952
52736	101376
52864	101568
52992	101728
52832	101792
53152	101440
52864	102400
52832	102624
52928	102880
53024	102656
53184	102816
53088	102976
53440	99200
53632	99136
53312	100320
53664	100256
53472	100160
53696	99872
53664	99360
53504	99424
53632	100032
53440	101248
53568	100992
53408	100896
53376	100608
53536	100480
53536	101440
53312	102976
53248	103200
53408	103232
53568	103136
53920	99968
53888	99680
