TRAPX	TRAPY
50624	125408
50624	125632
51104	124256
50976	124064
50784	125408
50848	125632
50976	125728
51104	125920
50880	127712
50848	127968
51008	127872
51552	125888
51648	125056
51520	125056
51232	126240
51200	126560
51392	126144
51392	126720
51456	126336
51648	126144
51680	127104
51552	127296
51424	127360
51296	127584
51200	127744
51712	125728
51808	125600
51936	125440
52032	125728
52160	125632
52096	125408
52192	125248
51744	125216
51744	125440
51840	126240
51808	125952
51968	126016
52064	126368
52096	126720
51904	126496
51776	126368
52000	126784
52000	127104
52384	123872
52320	124736
52256	124608
52448	124320
52416	124032
52352	124096
52256	125472
52384	125408
52320	125120
52448	124960
52448	125248
52224	126560
52416	126752
52448	126464
52256	126880
52608	126336
52576	126720
52448	127040
53184	125856
53216	125600
53056	125824
52768	126176
52960	126240
53120	126432
52736	126592
52960	126848
52960	126560
53152	126848
52864	126464
52896	126752
53216	126144
52832	126016
53056	126048
53184	127072
52992	127744
52864	127744
52896	128064
52832	128320
53600	124192
53344	125696
53376	125408
53504	125280
53472	125568
53728	125024
53312	126272
53312	127008
53472	127168
53632	127264
53312	127200
54048	124800
53984	124576
54208	124736
53792	124288
54048	125280
54048	125088
53792	127488
54304	124576
