NpcName	Class	NpcTemplateId	NpcType	NpcCamp	NpcLevel	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	NpcTreasure	NpcDroprate	XPos	YPos	NpcPosFile	Removewhendeath	Quantity	ChangeColorScheme
Cơ Quan Nhân Thô	0	2025	0	5	15	1	20	20	20	20	20	1	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area1.txt	1		0
Tiểu Cơ Quan Thú	0	2026	0	5	15	1	20	20	20	20	20	1	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area2.txt	1		
Nghĩa Quân Phản Đồ	0	2204	0	5	15	1	20	20	20	20	20	1	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area3.txt	1		5
Cường Tặc	0	2203	0	5	15	1	20	20	20	20	20	1	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area4.txt	1		0
Võ Sĩ Mông Cổ	0	3586	0	5	15	1	20	20	20	20	20	2	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area5.txt	1		3
Võ Sĩ Tây Hạ	0	3587	0	5	15	1	20	20	20	20	20	2	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area6.txt	1		0
Võ Sĩ Kim Quốc	0	3588	0	5	15	1	20	20	20	20	20	2	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area7.txt	1		1
Võ Sĩ Nam Tống	0	3589	0	5	15	1	20	20	20	20	20	2	\setting\npc\droprate\droprate002.txt			\setting\map\map_info\zhendongmuyuan\npc\area8.txt	1		0
to_yunzhongzhen	1															\setting\map\map_info\zhendongmuyuan\trap\to_yunzhongzhen.txt			
Vân Trung Trấn	0	2525	4	5	1	1	20	20	20	20	20	1		49632	113312				
Bạch Cương	0	3585	3	5	60	1	20	20	20	20	20	1		60704	115456		1		0
Cao Thăng	0	3590	3	5	60	1	20	20	20	20	20	1		60416	115520		1		
Thôi Kiếm	0	3591	3	5	60	1	20	20	20	20	20	1		60640	115776		1		
Giới Sơn Tông	0	3584	3	5	60	1	20	20	20	20	20	1		55776	99744		1		
Nghĩa Quân Tinh Nhuệ	0	3592	0	0	60	1	20	20	20	20	20	1		60224	115392		1		
Nghĩa Quân Tinh Nhuệ	0	3592	0	0	60	1	20	20	20	20	20	1		60224	115872		1		
Nghĩa Quân Tinh Nhuệ	0	3592	0	0	60	1	20	20	20	20	20	1		60512	116096		1		
Nghĩa Quân Tinh Nhuệ	0	3592	0	0	60	1	20	20	20	20	20	1		61088	115936		1		
Điểm tìm đường Nghĩa Quân Phản Đồ	0	2615	5	5	1	1	20	20	20	20	20	1		51776	112448		1		
Điểm tìm đường Nghĩa Quân Phản Đồ 2	0	2616	5	5	1	1	20	20	20	20	20	1		54048	112864		1		
Điểm tìm đường Cường Tặc	0	2617	5	5	1	1	20	20	20	20	20	1		53664	106912		1		
Điểm tìm đường Cơ Quan Nhân Thô	0	2618	5	5	1	1	20	20	20	20	20	1		58880	102752		1		
Điểm tìm đường Tiểu Cơ Quan Thú	0	2619	5	5	1	1	20	20	20	20	20	1		55104	112224		1		
Điểm tìm đường Võ Sĩ Mông Cổ	0	2620	5	5	1	1	20	20	20	20	20	1		60736	113696		1		
Điểm tìm đường Võ Sĩ Tây Hạ	0	2621	5	5	1	1	20	20	20	20	20	1		62048	116480		1		
Điểm tìm đường Võ Sĩ Kim Quốc	0	2622	5	5	1	1	20	20	20	20	20	1		62048	120448		1		
Điểm tìm đường Võ Sĩ Nam Tống	0	2623	5	5	1	1	20	20	20	20	20	1		59936	115584		1		
Thêm tìm đường Nghĩa Quân Phản Đồ 1	0	3651	5	5	1	1	20	20	20	20	20	1		53024	117408		1		
Thêm tìm đường Nghĩa Quân Phản Đồ 2	0	3652	5	5	1	1	20	20	20	20	20	1		51136	107808		1		
Thêm tìm đường Nghĩa Quân Phản Đồ 3	0	3653	5	5	1	1	20	20	20	20	20	1		52096	101856		1		
Cường Tặc-Điểm tìm đường 2	0	4678	5	5	1	1	20	20	20	20	20	1		53696	101792		1		
Cường Tặc-Điểm tìm đường 3	0	4679	5	5	1	1	20	20	20	20	20	1		56096	103680		1
