TRAPX	TRAPY
1510	3399
1515	3404
1519	3408
1515	3394
1524	3320
1529	3325
1534	3321
1529	3315
1533	3329
1520	3400
1545	3177
1550	3182
1550	3172
1547	3244
1555	3178
1554	3186
1552	3249
1557	3245
1556	3253
1552	3239
1565	3392
1570	3387
1575	3393
1574	3401
1570	3398
1594	3290
1599	3295
1599	3285
1612	3232
1607	3237
1612	3243
1604	3291
1603	3299
1611	3438
1606	3432
1601	3437
1610	3446
1606	3443
1617	3238
1616	3246
1646	3353
1643	3476
1643	3560
1653	3350
1658	3358
1651	3360
1656	3368
1653	3477
1648	3481
1648	3471
1652	3485
1653	3561
1648	3565
1648	3555
1652	3569
1691	3387
1686	3382
1691	3377
1695	3391
1687	3526
1692	3532
1691	3540
1687	3537
1682	3531
1711	3340
1696	3383
1716	3346
1721	3341
1720	3349
1716	3335
1725	3430
1730	3435
1734	3439
1735	3431
1730	3425
1758	3388
1758	3398
1753	3393
1763	3394
1762	3402
