TRAPX	TRAPY
1664	3145
1675	3141
1671	3150
1666	3157
1678	3153
1687	3070
1693	3089
1690	3080
1683	3078
1697	3081
1713	3026
1727	3029
1723	3037
1720	3028
1717	3018
1734	2941
1730	2949
1740	2960
1737	2951
1756	2886
1759	2896
1752	2894
1744	2952
1759	3106
1749	3158
1745	3166
1755	3177
1759	3169
1752	3168
1766	2897
1762	2905
1763	3098
1769	3117
1773	3109
1766	3108
1788	2835
1791	2845
1784	2843
1780	3043
1786	3062
1783	3053
1790	3054
1776	3051
1788	3258
1798	2846
1794	2854
1806	2966
1802	2974
1794	3253
1795	3263
1794	3273
1800	3269
1812	2985
1809	2976
1816	2977
1811	3197
1810	3209
1823	3213
1817	3206
1830	3133
1826	3141
1836	3152
1833	3143
1824	3200
1840	3085
1844	3077
1854	3088
1850	3096
1847	3087
1840	3144
1861	3021
1871	3032
1864	3031
1857	3029
1867	3040
1885	2970
1881	2978
1895	2981
1891	2989
1888	2980
