Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
		2	9	409	9	30		×Ï×°PVP_¹÷ÉÙ¡¢ÌìÍõÒìÉñ¿ø
		2	9	410	10	15		×Ï×°PVP_¹÷ÉÙ¡¢ÌìÍõÍÌÁú¿ø
		2	9	419	9	15		×Ï×°PVP_¹÷ÉÙ¡¢ÌìÍõÁúÁÛ¿ø
		2	9	420	10	8		×Ï×°PVP_¹÷ÉÙ¡¢ÌìÍõ·ïÃß¿ø
		2	9	429	9	30		×Ï×°PVP_µ¶ÉÙÇàÉ··¢¹Ú
		2	9	430	10	15		×Ï×°PVP_µ¶ÉÙÉ½¹í·¢¹Ú
		2	9	439	9	15		×Ï×°PVP_µ¶ÉÙ³àëàÃæÕÖ
		2	9	440	10	8		×Ï×°PVP_µ¶ÉÙõõÆ¤ÃæÕÖ
		2	9	449	9	30		×Ï×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½ÌÇàÉ··¢¹Ú
		2	9	450	10	15		×Ï×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½ÌÉ½¹í·¢¹Ú
		2	9	459	9	15		×Ï×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½Ì³àëàÃæÕÖ
		2	9	460	10	8		×Ï×°PVP_µ¶¶¾¡¢ÌÆÃÅ¡¢Ã÷½ÌõõÆ¤ÃæÕÖ
		2	9	469	9	30		×Ï×°PVP_ÕÆ¶¾¾øÓñÊø¶î
		2	9	470	10	15		×Ï×°PVP_ÕÆ¶¾×Ï½ðÊø¶î
		2	9	479	9	15		×Ï×°PVP_ÕÆ¶¾ÖìÈ¸·¢½á
		2	9	480	10	8		×Ï×°PVP_ÕÆ¶¾Ú¤µû·¢½á
		2	9	489	9	30		×Ï×°PVP_Ö¸¶ÎÒìÉñ¿ø
		2	9	490	10	15		×Ï×°PVP_Ö¸¶ÎÍÌÁú¿ø
		2	9	499	9	15		×Ï×°PVP_Ö¸¶ÎÁúÁÛ¿ø
		2	9	500	10	8		×Ï×°PVP_Ö¸¶Î·ïÃß¿ø
		2	9	509	9	30		×Ï×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒ¾øÓñÊø¶î
		2	9	510	10	15		×Ï×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒ×Ï½ðÊø¶î
		2	9	519	9	15		×Ï×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒÖìÈ¸·¢½á
		2	9	520	10	8		×Ï×°PVP_Æø¶Î¡¢´äÑÌ¡¢¶ëáÒÚ¤µû·¢½á
