TRAPX	TRAPY
49504	122816
49216	122752
49440	123552
49568	124000
49152	123936
49568	124928
49984	122784
50144	122176
49760	123648
49984	123296
49664	123232
49984	124768
50144	124288
49824	125056
49920	125664
50016	126176
50304	122528
50464	122112
50560	122784
50496	123328
50240	123104
50272	124800
50528	124640
50400	124192
50176	125312
50528	125856
50240	125856
50368	126432
50720	122400
50976	122240
50752	121920
51136	123680
51168	124512
50976	124096
50880	125344
51104	125696
51072	124960
50688	125088
50848	125760
51072	126176
50688	126240
51232	123200
51648	123104
51488	123552
51296	124064
51456	124448
51360	124864
51552	125248
51776	123584
51776	124064
