TRAPX	TRAPY
51072	105248
51104	104896
51520	100192
51392	100448
51456	100992
51648	101088
51584	101344
51424	101312
51424	100736
51616	100864
51584	100448
51232	100672
51232	100992
51232	101312
51488	104288
51680	104192
51424	105088
51616	105184
51552	105440
51392	104832
51584	104960
51552	104544
51200	104768
51200	105088
51200	105408
51424	105408
51936	100256
51712	100096
51936	101216
52032	100928
52192	100736
51840	100928
51904	100672
52064	100448
51776	100384
51744	101312
51744	100704
51936	101504
51744	101632
51904	104352
51904	105312
52000	105024
51808	105024
51872	104768
51744	104480
51712	105408
51712	104800
52096	105408
51904	105600
51712	105728
53664	104320
53728	104864
53696	105184
53696	104608
53504	104544
53504	104864
53504	105184
54048	104256
54208	104128
53856	104320
53792	104064
53984	103968
54208	105376
54208	105088
54112	104800
54176	104544
54016	105184
53920	104960
53856	105216
53888	104736
54016	104576
54016	105504
54304	104288
54304	104800
54464	104608
