Faction	RoutId	PartId	Sex	Genre	DetailType	ParticularType	Level	PartInfo	RoutInfo
11	1	1	2	2	6	71	10	»¤Éí·û	´¸Ã÷
11	1	2	2	2	3	262	10	ÒÂ·þ	´¸Ã÷
11	1	3	2	2	8	140	10	Ñü´ø	´¸Ã÷
11	1	4	2	2	7	142	10	Ð¬×Ó	´¸Ã÷
11	1	5	2	2	10	142	10	»¤Íó	´¸Ã÷
11	1	6	2	2	9	260	10	Ã±×Ó	´¸Ã÷
11	1	7	2	2	5	70	10	ÏîÁ´	´¸Ã÷
11	1	8	2	2	11	140	10	ÓñÅå	´¸Ã÷
11	1	9	2	2	4	70	10	½äÖ¸	´¸Ã÷
11	1	10	2	2	1	931	10	ÎäÆ÷	´¸Ã÷
11	2	1	1	2	6	71	10	»¤Éí·û	½£Ã÷
11	2	2	1	2	3	252	10	ÒÂ·þ	½£Ã÷
11	2	3	1	2	8	130	10	Ñü´ø	½£Ã÷
11	2	4	1	2	7	132	10	Ð¬×Ó	½£Ã÷
11	2	5	1	2	10	132	10	»¤Íó	½£Ã÷
11	2	6	1	2	9	250	10	Ã±×Ó	½£Ã÷
11	2	7	1	2	5	70	10	ÏîÁ´	½£Ã÷
11	2	8	1	2	11	130	10	ÓñÅå	½£Ã÷
11	2	9	1	2	4	70	10	½äÖ¸	½£Ã÷
11	2	10	1	2	1	941	10	ÎäÆ÷	½£Ã÷
11	2	1	2	2	6	71	10	»¤Éí·û	½£Ã÷
11	2	2	2	2	3	262	10	ÒÂ·þ	½£Ã÷
11	2	3	2	2	8	140	10	Ñü´ø	½£Ã÷
11	2	4	2	2	7	142	10	Ð¬×Ó	½£Ã÷
11	2	5	2	2	10	142	10	»¤Íó	½£Ã÷
11	2	6	2	2	9	260	10	Ã±×Ó	½£Ã÷
11	2	7	2	2	5	70	10	ÏîÁ´	½£Ã÷
11	2	8	2	2	11	140	10	ÓñÅå	½£Ã÷
11	2	9	2	2	4	70	10	½äÖ¸	½£Ã÷
11	2	10	2	2	1	941	10	ÎäÆ÷	½£Ã÷
12	1	1	1	2	6	81	10	»¤Éí·û	Ö¸¶Î
12	1	2	1	2	3	312	10	ÒÂ·þ	Ö¸¶Î
12	1	3	1	2	8	150	10	Ñü´ø	Ö¸¶Î
12	1	4	1	2	7	152	10	Ð¬×Ó	Ö¸¶Î
12	1	5	1	2	10	152	10	»¤Íó	Ö¸¶Î
12	1	6	1	2	9	310	10	Ã±×Ó	Ö¸¶Î
12	1	7	1	2	5	80	10	ÏîÁ´	Ö¸¶Î
12	1	8	1	2	11	150	10	ÓñÅå	Ö¸¶Î
12	1	9	1	2	4	80	10	½äÖ¸	Ö¸¶Î
12	1	10	1	2	1	261	10	ÎäÆ÷	Ö¸¶Î
12	1	1	2	2	6	81	10	»¤Éí·û	Ö¸¶Î
12	1	2	2	2	3	322	10	ÒÂ·þ	Ö¸¶Î
12	1	3	2	2	8	160	10	Ñü´ø	Ö¸¶Î
12	1	4	2	2	7	162	10	Ð¬×Ó	Ö¸¶Î
12	1	5	2	2	10	162	10	»¤Íó	Ö¸¶Î
12	1	6	2	2	9	320	10	Ã±×Ó	Ö¸¶Î
12	1	7	2	2	5	80	10	ÏîÁ´	Ö¸¶Î
12	1	8	2	2	11	160	10	ÓñÅå	Ö¸¶Î
12	1	9	2	2	4	80	10	½äÖ¸	Ö¸¶Î
12	1	10	2	2	1	261	10	ÎäÆ÷	Ö¸¶Î
12	2	1	1	2	6	81	10	»¤Éí·û	Æø¶Î
12	2	2	1	2	3	312	10	ÒÂ·þ	Æø¶Î
12	2	3	1	2	8	150	10	Ñü´ø	Æø¶Î
12	2	4	1	2	7	152	10	Ð¬×Ó	Æø¶Î
12	2	5	1	2	10	152	10	»¤Íó	Æø¶Î
12	2	6	1	2	9	310	10	Ã±×Ó	Æø¶Î
12	2	7	1	2	5	80	10	ÏîÁ´	Æø¶Î
12	2	8	1	2	11	150	10	ÓñÅå	Æø¶Î
12	2	9	1	2	4	80	10	½äÖ¸	Æø¶Î
12	2	10	1	2	1	281	10	ÎäÆ÷	Æø¶Î
12	2	1	2	2	6	81	10	»¤Éí·û	Æø¶Î
12	2	2	2	2	3	322	10	ÒÂ·þ	Æø¶Î
12	2	3	2	2	8	160	10	Ñü´ø	Æø¶Î
12	2	4	2	2	7	162	10	Ð¬×Ó	Æø¶Î
12	2	5	2	2	10	162	10	»¤Íó	Æø¶Î
12	2	6	2	2	9	320	10	Ã±×Ó	Æø¶Î
12	2	7	2	2	5	80	10	ÏîÁ´	Æø¶Î
12	2	8	2	2	11	160	10	ÓñÅå	Æø¶Î
12	2	9	2	2	4	80	10	½äÖ¸	Æø¶Î
12	2	10	2	2	1	281	10	ÎäÆ÷	Æø¶Î
