TRAPX	TRAPY
49088	100768
49024	100448
49472	99936
49600	100256
49184	100032
49632	99584
49184	101280
49408	100992
49376	100512
49440	101440
50144	99296
49952	99584
49792	100000
50048	100672
49696	101120
50144	101856
49952	101568
49664	101888
49696	101504
50016	102432
50496	100224
50560	99616
50272	99680
50240	100000
50272	100416
50240	100896
50496	101184
50368	101664
50656	101632
50464	101984
50272	102240
50848	99264
51168	99584
51040	99968
50848	99616
50720	99968
50752	100384
51168	101120
51136	100448
50720	100928
50976	100672
50848	101856
50880	102336
51168	102080
51072	101632
51456	100064
51488	101152
51328	100864
51488	100512
51520	101824
51296	101408
51840	100224
51744	100864
52000	100640
51808	101504
