TRAPX	TRAPY
55360	123744
55392	123744
55424	123744
55456	123744
55488	123744
55520	123744
55552	123744
55584	123744
55552	123776
55520	123776
55488	123776
55456	123776
55424	123776
55392	123776
55360	123776
55488	124256
55520	124224
55488	124224
55456	124224
55424	124224
55392	124192
55424	124192
55456	124192
55488	124192
55488	124160
55456	124160
55424	124160
55392	124160
55392	124128
55424	124128
55456	124128
55488	124128
55488	124096
55456	124096
55424	124096
55392	124096
55360	124096
55360	124064
55392	124064
55424	124064
55456	124064
55488	124064
55520	124032
55488	124032
55456	124032
55424	124032
55392	124032
55360	124032
