TRAPX	TRAPY
59232	124896
59264	124864
59296	124896
59296	124832
59264	124896
59296	124864
59328	124832
59360	124800
59328	124800
59360	124768
59360	124736
59328	124768
59296	124800
59264	124832
59232	124864
59200	124896
59040	125024
59040	124992
59040	124960
59040	124928
59072	124928
59104	124928
59008	124960
58976	124960
58944	124960
59136	124928
59168	124928
59200	124928
59232	124928
59392	124768
59392	124736
59424	124736
59424	124704
59424	124672
59488	124640
59456	124640
59456	124672
59424	124640
59392	124704
