TRAPX	TRAPY
60896	122656
60896	122688
60896	122720
60864	122752
60864	122720
60864	122688
60864	122784
60864	122816
60896	122624
60896	122592
60896	122560
61088	122080
61056	122112
61056	122144
61056	122176
61056	122208
61024	122240
61024	122272
61024	122304
60992	122336
60992	122368
60992	122400
60960	122432
60960	122464
60960	122496
60928	122528
60928	122560
60928	122592
60928	122624
60928	122496
60928	122464
60928	122432
60960	122400
60960	122368
60960	122336
60992	122304
60992	122272
61024	122208
61024	122176
61056	122080
61088	122048
61088	122016
