TRAPX	TRAPY
51584	124800
51616	124832
51648	124832
51680	124832
51552	124800
51520	124800
51488	124800
51456	124800
51424	124800
51392	124800
51392	124768
51424	124768
51456	124768
51488	124768
51520	124768
51552	124768
51584	124768
51616	124800
51648	124800
51680	124800
51360	124800
51360	124768
51328	124800
51328	124768
51296	124800
51296	124768
51264	124768
51264	124800
51232	124768
51232	124800
51200	124800
51712	124832
51744	124832
51776	124832
51808	124832
51840	124832
51872	124832
51712	124800
51744	124800
51776	124800
51808	124800
51840	124800
