Money	BindMoney	Genre	Detail	Particular	Level	RandRate	LuckyRate	Name
		2	9	404	4	2100		紫装PVP_棍少、天王明光盔
		2	9	414	4	1050		紫装PVP_棍少、天王天风簪
		2	9	424	4	2100		紫装PVP_刀少华阳巾
		2	9	434	4	1050		紫装PVP_刀少青蓝发带
		2	9	444	4	2100		紫装PVP_刀毒、唐门、明教华阳巾
		2	9	454	4	1050		紫装PVP_刀毒、唐门、明教青蓝发带
		2	9	464	4	2100		紫装PVP_掌毒进贤冠
		2	9	474	4	1050		紫装PVP_掌毒青星钗
		2	9	484	4	2100		紫装PVP_指段明光盔
		2	9	494	4	1050		紫装PVP_指段天风簪
		2	9	504	4	2100		紫装PVP_气段、翠烟、峨嵋进贤冠
		2	9	514	4	1050		紫装PVP_气段、翠烟、峨嵋青星钗
		2	9	524	4	2100		紫装PVP_战忍明光盔
		2	9	534	4	1050		紫装PVP_战忍天风簪
		2	9	544	4	2100		紫装PVP_魔忍、丐帮华阳巾
		2	9	554	4	1050		紫装PVP_魔忍、丐帮青蓝发带
		2	9	564	4	2100		紫装PVP_剑武明光盔
		2	9	574	4	1050		紫装PVP_剑武天风簪
		2	9	584	4	2100		紫装PVP_气武、昆仑进贤冠
		2	9	594	4	1050		紫装PVP_气武、昆仑青星钗
		2	9	804	4	300		橙装PVP_棍少、天王明光盔
		2	9	814	4	150		橙装PVP_棍少、天王天风簪
		2	9	824	4	300		橙装PVP_刀少华阳巾
		2	9	834	4	150		橙装PVP_刀少青蓝发带
		2	9	844	4	300		橙装PVP_刀毒、唐门、明教华阳巾
		2	9	854	4	150		橙装PVP_刀毒、唐门、明教青蓝发带
		2	9	864	4	300		橙装PVP_掌毒进贤冠
		2	9	874	4	150		橙装PVP_掌毒青星钗
		2	9	884	4	300		橙装PVP_指段明光盔
		2	9	894	4	150		橙装PVP_指段天风簪
		2	9	904	4	300		橙装PVP_气段、翠烟、峨嵋进贤冠
		2	9	914	4	150		橙装PVP_气段、翠烟、峨嵋青星钗
		2	9	924	4	300		橙装PVP_战忍明光盔
		2	9	934	4	150		橙装PVP_战忍天风簪
		2	9	944	4	300		橙装PVP_魔忍、丐帮华阳巾
		2	9	954	4	150		橙装PVP_魔忍、丐帮青蓝发带
		2	9	964	4	300		橙装PVP_剑武明光盔
		2	9	974	4	150		橙装PVP_剑武天风簪
		2	9	984	4	300		橙装PVP_气武、昆仑进贤冠
		2	9	994	4	150		橙装PVP_气武、昆仑青星钗
		2	9	405	5	1500		紫装PVP_棍少、天王细鳞冠
		2	9	415	5	750		紫装PVP_棍少、天王云梦簪
		2	9	425	5	1500		紫装PVP_刀少飞云束带
		2	9	435	5	750		紫装PVP_刀少鹦羽发带
		2	9	445	5	1500		紫装PVP_刀毒、唐门、明教飞云束带
		2	9	455	5	750		紫装PVP_刀毒、唐门、明教鹦羽发带
		2	9	465	5	1500		紫装PVP_掌毒越美冠
		2	9	475	5	750		紫装PVP_掌毒金凤钗
		2	9	485	5	1500		紫装PVP_指段细鳞冠
		2	9	495	5	750		紫装PVP_指段云梦簪
		2	9	505	5	1500		紫装PVP_气段、翠烟、峨嵋越美冠
		2	9	515	5	750		紫装PVP_气段、翠烟、峨嵋金凤钗
		2	9	525	5	1500		紫装PVP_战忍细鳞冠
		2	9	535	5	750		紫装PVP_战忍云梦簪
		2	9	545	5	1500		紫装PVP_魔忍、丐帮飞云束带
		2	9	555	5	750		紫装PVP_魔忍、丐帮鹦羽发带
		2	9	565	5	1500		紫装PVP_剑武细鳞冠
		2	9	575	5	750		紫装PVP_剑武云梦簪
		2	9	585	5	1500		紫装PVP_气武、昆仑越美冠
		2	9	595	5	750		紫装PVP_气武、昆仑金凤钗
		2	9	805	5	200		橙装PVP_棍少、天王细鳞冠
		2	9	815	5	100		橙装PVP_棍少、天王云梦簪
		2	9	825	5	200		橙装PVP_刀少飞云束带
		2	9	835	5	100		橙装PVP_刀少鹦羽发带
		2	9	845	5	200		橙装PVP_刀毒、唐门、明教飞云束带
		2	9	855	5	100		橙装PVP_刀毒、唐门、明教鹦羽发带
		2	9	865	5	200		橙装PVP_掌毒越美冠
		2	9	875	5	100		橙装PVP_掌毒金凤钗
		2	9	885	5	200		橙装PVP_指段细鳞冠
		2	9	895	5	100		橙装PVP_指段云梦簪
		2	9	905	5	200		橙装PVP_气段、翠烟、峨嵋越美冠
		2	9	915	5	100		橙装PVP_气段、翠烟、峨嵋金凤钗
		2	9	925	5	200		橙装PVP_战忍细鳞冠
		2	9	935	5	100		橙装PVP_战忍云梦簪
		2	9	945	5	200		橙装PVP_魔忍、丐帮飞云束带
		2	9	955	5	100		橙装PVP_魔忍、丐帮鹦羽发带
		2	9	965	5	200		橙装PVP_剑武细鳞冠
		2	9	975	5	100		橙装PVP_剑武云梦簪
		2	9	985	5	200		橙装PVP_气武、昆仑越美冠
		2	9	995	5	100		橙装PVP_气武、昆仑金凤钗
		18	1	1	1	507260		1级玄晶
		18	1	1	2	300000		2级玄晶
		18	1	114	3	100000		3级玄晶
		18	1	114	4	25000		4级玄晶
		18	1	114	5	5000		5级玄晶
		18	1	114	6	1000		6级玄晶
		18	1	114	7	200		7级玄晶
		18	1	114	8	40		8级玄晶
