TRAPX	TRAPY
50464	100768
50496	100736
50496	100768
50528	100704
50528	100704
50528	100736
50528	100768
50464	100800
50496	100800
50464	100832
50432	100832
50496	100832
50464	100864
50432	100864
50400	100896
50432	100896
50400	100928
50368	100928
50368	100960
50336	100992
50368	100992
50400	100960
50400	100992
50432	100896
50432	100928
50432	100960
50464	100896
50464	100928
50496	100864
50528	100800
50560	100736
50560	100768
50336	101024
50336	101056
50304	101056
50304	101088
50336	101088
50368	101024
50368	101056
50272	101120
50304	101120
50272	101152
50304	101152
50400	101024
50272	101184
50304	101184
50272	101216
50272	101248
50304	101216
50304	101248
50368	101088
50336	101120
