TRAPX	TRAPY
51584	103168
51648	103168
51616	103168
51680	103168
51584	103136
51648	103136
51616	103136
51680	103136
51584	103200
51648	103200
51616	103200
51680	103200
51808	103136
51840	103104
51872	103104
51904	103072
51936	103040
51968	103008
52000	103008
52000	102976
52032	102976
52064	102944
52096	102912
52128	102880
51744	103200
51744	103168
51776	103200
51776	103168
51808	103168
51840	103136
51904	103136
51904	103104
51872	103136
51936	103104
51936	103072
51968	103040
52000	103040
52032	103008
52064	102976
52096	102944
52128	102912
51968	103072
51776	103136
51712	103168
51712	103136
51744	103136
51808	103104
52128	102848
52128	102816
52128	102784
51712	103200
52096	102784
52096	102816
52096	102848
52064	102912
52096	102880
52064	102752
52064	102784
52064	102816
52064	102848
52064	102880
52032	102944
52032	102880
52032	102912
52032	102848
52032	102784
52032	102816
52032	102752
52096	102752
52128	102752
52032	102720
52064	102720
52032	102720
52032	102688
52032	102624
52032	102656
52032	102592
52032	102560
52032	102528
52032	102496
52032	102464
52032	102464
52032	102432
52032	102400
52064	102400
52064	102432
52064	102464
52064	102496
52064	102528
52064	102560
52064	102592
52064	102624
52064	102688
52064	102656
52096	102400
52096	102432
52096	102464
52096	102496
52096	102560
52096	102528
52096	102592
52096	102624
52096	102656
52096	102688
52096	102720
