TRAPX	TRAPY
64832	115200
64832	115232
64832	115264
64832	115296
64832	115328
64832	115360
64800	115680
64800	115648
64800	115616
64800	115584
64800	115552
64800	115520
64800	115488
64800	115456
64800	115424
64800	115392
64800	115360
64800	115328
64800	115296
64800	115264
64800	115232
64800	115200
64800	115168
64800	115136
64768	115392
64768	115424
64768	115456
64768	115488
64768	115520
64768	115552
64768	115584
64768	115616
64768	115648
64768	115680
64800	115936
64800	115904
64800	115872
64800	115840
64800	115808
64800	115776
64800	115744
64800	115712
64768	115712
64768	115744
64768	115776
64768	115808
64768	115872
64768	115840
64768	115904
