TRAPX	TRAPY
60292	90236
60324	90300
60292	90268
60292	90268
60324	90268
60292	90300
60356	90300
60356	90332
60324	90332
60388	90364
60356	90364
60420	90396
60388	90396
60420	90428
60452	90428
60452	90460
60484	90460
60484	90492
61892	88316
61924	88316
61924	88348
61956	88348
61956	88380
61988	88380
61988	88412
61990	88412
61990	88444
61956	88316
61924	88284
61604	91548
61572	91548
61572	91580
61636	91580
61604	91580
61636	91612
61636	91644
61604	91612
61668	91644
61668	91612
61700	91644
61700	91676
61668	91676
61700	91708
61732	91708
61732	91708
61732	91740
61764	91740
61764	91740
61796	91772
61796	91804
61764	91772
61732	91676
61992	88444
61992	88476
62084	88476
62084	88508
62116	88508
62116	88540
62148	88540
62148	88572
62180	88572
62180	88604
62212	88604
62212	88636
62244	88636
62244	88668
62276	88668
62276	88700
62308	88700
62308	88732
62276	88732
62340	88732
62116	88476
62148	88508
62180	88540
62212	88572
62244	88604
62276	88636
62308	88668
