TRAPX	TRAPY
42976	97216
42880	97056
42944	96704
43360	96128
43232	96736
43104	96928
43360	96928
43392	96544
43072	96480
43296	96320
43232	97152
43392	97376
43104	97408
43296	97632
43904	94080
44000	93792
43776	93952
43936	94528
43776	94304
43936	95040
43808	94848
43712	94656
43648	96544
43520	96352
43520	96768
43520	97184
43680	96992
43808	96864
43904	99008
43808	98848
43904	98496
44480	94144
44352	93952
44224	94144
44128	93920
44352	94368
44064	94336
44192	94528
44512	94624
44352	94784
44064	94752
44224	94976
44128	95232
44448	98144
44224	98112
44384	97920
44448	98560
44192	98528
44064	98720
44320	98720
44320	98336
44480	98976
44192	98944
44352	99168
44032	99200
44096	98336
44480	99392
44224	99424
45024	96000
44864	95776
44800	96128
44928	96384
44928	96736
44800	96512
44576	98336
44672	98784
45472	93024
45536	92704
45312	92864
45504	93472
45344	93248
45472	93952
45344	93760
45248	93600
45440	95840
45152	95808
45280	96000
45152	96224
45312	95616
45440	96256
45216	96704
45376	96896
45408	96576
45088	96544
45216	97056
45088	96864
46016	93056
45888	92864
45760	93056
45664	92864
45888	93280
45632	93280
45760	93472
46048	93536
45920	93728
45632	93696
45792	93920
45664	94176
45600	96064
45568	95616
46048	96192
45760	96160
46048	95776
45920	95968
45824	95744
45664	95840
45952	95520
45632	96352
45888	96352
46048	96608
45760	96576
45920	96800
45728	96896
45568	96736
45568	97056
45888	97120
47040	91904
47008	91520
47072	91264
47072	92416
46976	92256
46944	94112
47008	93792
46784	93952
46944	94560
46816	94336
46944	95040
46816	94848
46720	94656
47072	94368
47072	94784
46912	97248
46752	97024
46880	96800
46944	96480
46720	96640
47040	97056
46912	97728
46784	97536
46688	97376
47040	97472
47328	91936
47200	92128
47456	92128
47488	91744
47168	91680
47392	91520
47232	91360
47328	92352
47488	92576
47200	92608
47392	92832
47488	94144
47360	93952
47232	94144
47136	93920
47360	94368
47200	94560
47520	94624
47360	94784
47232	94976
47136	95232
47328	97088
47168	97248
47456	96864
47328	96672
47200	96864
47104	96640
47456	97312
47328	97504
47200	97696
47104	97952
47744	91744
47616	91552
47616	91968
47680	92512
