TRAPX	TRAPY
51456	108480
51648	109344
51392	109312
51520	109088
51584	108736
51360	108928
51648	110080
51520	109824
51520	109568
51360	109696
51392	110080
51520	110336
52192	103232
52064	102976
52192	102752
52160	103776
51968	103424
52128	104192
51712	108512
51872	109440
51936	109088
51808	108832
51936	108608
51872	109920
52000	109696
51744	109664
52320	103008
52608	103264
52608	102880
52480	102752
52288	104032
52416	103808
52288	103552
52608	103744
52480	103488
52512	104224
52640	104000
52736	103136
52736	102656
52736	103520
53024	107264
53152	107040
52992	106944
53152	107520
53696	102784
53664	104416
53664	103936
53696	103456
53408	106368
53600	107136
53728	106912
53472	106880
53600	106656
53280	107296
53280	106592
53504	108032
53632	107808
53376	107776
53504	107552
53344	109504
53472	109696
53248	109696
53376	109920
54112	103200
54240	102976
53984	102944
54112	102720
53888	103392
53824	103104
53792	104192
53920	103840
54048	103616
54208	103520
54208	103936
54080	104128
53984	104512
54016	107488
53760	107456
53888	107232
53888	107712
53824	108160
54176	112832
54336	103296
54336	103776
54304	104352
54272	112576
54304	113056
54400	112800
55200	104288
55200	104768
55072	110496
54944	110720
55168	110720
55072	110912
55552	103200
55680	102976
55456	102912
55360	104096
55488	103872
55360	103616
55584	104224
55712	104000
55680	103456
55328	104544
55712	104480
55616	104672
56032	103392
55808	103232
55840	104256
56032	103872
56160	103648
55904	103616
56064	109344
56192	109120
56192	109600
56320	109376
56608	109344
56736	109120
56480	109088
56608	108864
56640	110080
56768	109856
56640	109600
56544	109888
56384	109824
57056	109536
56992	109216
56864	108960
56992	108704
56864	109440
57056	110016
56928	109760
