TRAPX	TRAPY
58784	103488
58656	103712
58784	103936
58752	104256
58624	104480
58752	104704
59008	102880
59136	103104
58880	103104
59008	103328
59360	103264
58912	103712
59264	104032
59136	104256
59232	103488
59360	103712
58880	104480
59264	104480
59392	104256
59488	103488
60256	112576
60384	112800
60128	112800
60256	113024
60384	113472
60256	113696
60384	113920
60704	103360
60832	103584
60576	103584
60704	103808
60704	104224
60832	104448
60576	104448
60704	104672
60832	110304
60704	110528
60832	110752
60544	112160
60672	112384
60416	112384
60544	112608
60576	112928
60704	113152
60448	113152
60576	113376
60896	113344
60768	113568
60512	113696
60896	113792
61088	102880
61216	103104
60960	103104
61088	103328
61152	103648
61280	103872
61024	103872
61152	104096
61152	104544
61280	104768
61024	104768
61152	104992
61280	109120
61408	109344
61152	109344
61408	110432
61120	109856
61248	110080
60992	110080
61120	110304
61280	109568
60960	110528
61280	110656
61408	110880
61024	113568
61600	109600
61728	109824
61472	109824
61600	110048
61536	110656
61888	113984
61856	114688
61728	114912
61856	115136
62432	103072
62304	103296
62432	103520
62432	104288
62336	103872
62432	110304
62304	110528
62432	110752
62368	114016
62016	113760
62144	113984
62016	114208
62304	114464
62432	114688
62176	114688
62304	114912
61984	114912
62144	115424
62272	115648
62016	115648
62144	115872
62880	102816
62752	103040
62880	103264
62560	103296
62912	104000
62784	104224
62592	104032
62848	103680
62912	104448
62720	107072
62848	107296
62592	107296
62912	106880
62720	107520
62656	107808
62784	108032
62528	108032
62656	108256
62912	108416
62944	107712
62784	109760
62912	109984
62656	109984
62784	110208
62560	110528
62592	111072
62720	111296
62464	111296
62592	111520
62944	110752
62816	110976
62944	111200
62848	113920
62496	113792
62624	114016
62496	114240
62816	114368
62944	114592
62688	114592
62816	114816
62592	115104
62720	115328
62464	115328
62592	115552
63008	103040
63168	103488
63296	103712
63040	103712
63168	103936
63040	104224
63040	106976
63168	107200
63200	107520
63328	107744
63072	107744
63200	107968
63040	108192
63168	108416
63040	108640
63168	110208
63296	110432
63040	110432
63168	110656
63072	110976
62976	113696
63104	113920
62976	114144
63104	114944
63232	115168
62976	115168
63104	115392
