TRAPX	TRAPY
52992	109184
52992	109216
52960	109248
53024	109152
53024	109088
53024	109120
52960	109280
52960	109312
52928	109344
52896	109376
52896	109408
52896	109440
52896	109472
52864	109504
52864	109536
52992	109248
52992	109280
52992	109312
52960	109344
52928	109376
52928	109408
52928	109440
52928	109472
52896	109504
52896	109536
52864	109568
52832	109600
52832	109632
52832	109664
52800	109696
52800	109728
52800	109760
52800	109792
52768	109824
52768	109856
52768	109888
52896	109568
52864	109600
52864	109632
52864	109664
52832	109696
52832	109728
52832	109760
52832	109792
52800	109824
